,ID,User_ID,Problem_ID,Buggy_Line,Type,SubType,Line_ID,Repaired_Line
5828,9fec4d2af77667a4f051086768ca8497,1829,299,"printf(""%d %d %d %d"",letter1,letter2,space,digit,other);
",Function,FormatStringMisuse,40,"printf(""%d %d %d %d %d"",letter1,letter2,space,digit,other);
"
5829,ceec4de18cc6eff8c3d8e3ab77c55f93,1829,328,"if(n==1)
",Control,ConditionMissing,13,"if(n==1||n==0)
"
5830,c5d656ad1c04eec1972f5506153153ff,1829,329,"printf(""%lf"",calc_pow(x,n));
",Function,FormatStringMisuse,7,"printf(""%.0lf"",calc_pow(x,n));
"
5831,3f2bda4cb132dbb8e836d6c3a5d0b5e4,1829,335,"printf(""%d\n"",x);
",Function,Undefined,28,
5832,dc8d82811521e348e2e621fd3252e73a,1829,338,,Control,Undefined,20,"return z;
"
5833,cb0a9a57a5999c7f8fb63591a6737dbe,1829,339,"printf(""%.1lf %.1lf"",V.x,V.y);
",Function,FormatStringMisuse,13,"printf(""(%.1lf, %.1lf)"",V.x,V.y);
"
5834,cb0a9a57a5999c7f8fb63591a6737dbe,1829,339,"printf(""%.0lf %.1lf"",V.x,V.y);
",Function,FormatStringMisuse,15,"printf(""(%.0lf, %.1lf)"",V.x,V.y);
"
5835,cb0a9a57a5999c7f8fb63591a6737dbe,1829,339,"printf(""%.1lf %.0lf"",V.x,V.y);
",Function,FormatStringMisuse,17,"printf(""(%.1lf, %.0lf)"",V.x,V.y);
"
5836,98ad08c320d6495a57a4dac47bb7a7d9,1829,340,"if(info[i].price>max)
",Control,Undefined,16,"if(info[i].price>info[max].price)
"
5837,98ad08c320d6495a57a4dac47bb7a7d9,1829,340,"if(info[i].price<min)
",Control,Undefined,18,"if(info[i].price<info[min].price)
"
5838,7318d979f521e02a2ac7d3c4f8aedbcb,1829,385,"for(int i=1;i<n;i++)
",Control,LiteralMisuse,21,"for(int i=0;i<n;i++)
"
5839,ba3322681d7088830d7a8dcc0ad205ad,1829,391,"scanf(""%s"", str);
",Function,FormatStringMisuse,6,"scanf(""%s\n"", str);
"
5840,1d386f5a62bd38c01e0028c539ae7c9b,1829,616,"int count[1000]={0};
",Declaration,WrongArraySize,6,"int count[10000]={0};
"
5841,c5392ccf86402ca31a1362b6d3271374,1829,617,"printf(""\nSuccess!There are %d books of kind %d now.\n"",book[y],y);
",Function,FormatStringMisuse,17,"printf(""Success!There are %d books of kind %d now.\n"",book[y],y);
"
5842,511e69ae7b0dbac1205128cbf535df96,1829,619,"int a=1,b=0,c=0,d,n;",Declaration,Undefined,3,"int a=1,b=1,c=1,d=0,n;
"
5843,511e69ae7b0dbac1205128cbf535df96,1829,619,"for(int i=4;i<=n;i++)
",Control,LiteralMisuse,5,"for(int i=3;i<=n;i++)
"
5844,5ff2438ba121411340eef2a22aa6bc6d,1829,639,"if(b%3==2)
",Control,Undefined,20,"if(b==2)
"
5845,5ff2438ba121411340eef2a22aa6bc6d,1829,639,"b=a-2;
",Expression,Undefined,23,"b=0;
"
5846,be83170f130df0753cd20f05745433d8,1829,667,"for(int i=1;i<maxrow;i++)
",Control,WrongOperator,82,"for(int i=1;i<=maxrow;i++)
"
5847,7735926ff96bed34d901022b8ec32d3f,1839,297,,Function,FunctionMissing,23,"printf(""After sorted:\n"");
"
5848,10e7839e2d3267618532043686996431,1839,627,"while((sub[len_sub++] = getchar()) != '\n');
",Control,LiteralMisuse,8,"while((sub[len_sub++] = getchar()) != -1);
"
5849,a67eccb5280b14d07778fa6d7e84ba52,1839,641,"while ((sub[len_sub++] = getchar()) != '\n');
",Control,Undefined,9,"while ((sub[len_sub++] = getchar()) != EOF);
"
5850,d4c4248b3d661eb95ba6ed35e567ab37,1839,653,,Expression,Undefined,30,"previous = current;
"
5851,aaffa12c8ef3d792f53c9dffdb8795e5,1839,654,,Expression,Undefined,5,"k--;
"
5852,b921a3460fa12d346e9f2a06b4cf9011,1843,1,"printf(""%d \ n"", c);
",Function,FormatStringMisuse,7,"printf(""%d\n"", c);
"
5853,f983ab68d46e6abdec184acb129d34ad,1843,211,"int n,N,a=1,b,i,sum=0;
",Declaration,Undefined,4,"int n,N,a=1,b,i,sum=0,cnt=0;
"
5854,f983ab68d46e6abdec184acb129d34ad,1843,211,"printf(""%d\n"",i);}
",Expression,Undefined,18,"cnt++;}
"
5855,f983ab68d46e6abdec184acb129d34ad,1843,211,,Function,FunctionMissing,20,"printf(""%d"",cnt);
"
5856,3a1806c653ff30522336735e236bfbf9,1843,213,"printf(""%.1f"",hight/2);
",Function,FormatStringMisuse,11,"printf(""%.2f"",hight/2);
"
5857,599f6253ff6f92ef8d72a48b815cbd32,1843,214,"printf("" \n"");
",Function,FormatStringMisuse,12,"printf(""\n"");
"
5858,599f6253ff6f92ef8d72a48b815cbd32,1843,214,"printf("" \n"");
",Function,FormatStringMisuse,21,"printf(""\n"");
"
5859,60909025ea7275044aa4c563096222b7,1843,253,"if(str[i]==' ') {
",Control,WrongIndex,11,"if(str[j]==' ') {
"
5860,1b777d260335c758cd4d66e7387cae5f,1843,294,"while(item>1)
",Control,Undefined,21,"while(item)
"
5861,cc5045cedb937b1447dd4ceb3b47dce9,1843,342,"struct student stu[10],*p;
",Declaration,WrongArraySize,10,"struct student stu[20],*p;
"
5862,501d38212ce435fbf6518d73678a0739,1843,384,"m=0;
",Expression,LiteralMisuse,13,"m=-1;
"
5863,501d38212ce435fbf6518d73678a0739,1843,384,"if(m==0) {
",Control,LiteralMisuse,16,"if(m==-1) {
"
5864,7b7e1074d100be46895001d4b6efa5fe,1843,385,"s[i]=(char*)malloc(sizeof(char)*20);
",Function,Undefined,10,"s[i]=(char*)malloc(sizeof(char)*80);
"
5865,edafa863921e8d54f375586aa8606599,1843,391,"printf(""%s\n"",s+i);
",Function,FormatStringMisuse,29,"printf(""%s"",s+i);
"
5866,edafa863921e8d54f375586aa8606599,1843,391,"printf(""%s"",s+i);
",Function,FormatStringMisuse,35,"printf(""\n%s"",s+i);
"
5867,7dc57266601f0b9861cacec6a080e6f0,1843,475,"char s[1000];
",Declaration,WrongArraySize,3,"char s[80];
"
5868,7dc57266601f0b9861cacec6a080e6f0,1843,475,"for(int i=0;i<1000;i++){
",Control,LiteralMisuse,5,"for(int i=0;i<80;i++){
"
5869,8799c19b48da10fe7c319f6ff8d2f752,1843,616,"int a[n];
",Declaration,Undefined,3,
5870,8799c19b48da10fe7c319f6ff8d2f752,1843,616,,Declaration,Undefined,6,"int a[n];
"
5871,8799c19b48da10fe7c319f6ff8d2f752,1843,616,"b[1]=0;
",Expression,WrongIndex,10,"b[i]=0;
"
5872,6f900192eca349073c365d86d200dfce,1843,619,,Expression,Undefined,9,"num2=num3;
"
5873,3c30d6ddb1fc619cd49470d63613fe1b,1844,190,"float sum = 0;
",Declaration,DataTypeMisuse,6,"double sum = 0;
"
5874,911acd3118efdc5a37d3b3f8608750e4,1844,195,"if( n * 10 <= m * 11)
",Control,WrongOperator,5,"if( n * 10 < m * 11)
"
5875,911acd3118efdc5a37d3b3f8608750e4,1844,195,"else if (n * 10 <= m * 15)
",Control,WrongOperator,7,"else if (n * 10 < m * 15)
"
5876,3ebc6fbbcb7fb9819f842b7ad8bd8d4c,1844,204,,Function,FunctionMissing,19,"printf("" "");
"
5877,9be9dedc220dff76a6fdca42cd86d345,1844,207,,Expression,Undefined,23,"S += t;
"
5878,856eb77521623dad207b07565a1065f6,1844,210,"return;
",Control,Undefined,15,
5879,692a8a69d83eb8f571c9ed7aab6b1c2b,1844,262,"while((c == getchar()) != EOF)
",Control,WrongOperator,9,"while((c = getchar()) != EOF)
"
5880,6533bee9616a01ed1ff0de5f4b70d658,1845,188,"scanf(""%d,%d,%d,%d"",&a,&b,&c,&d);
",Function,FormatStringMisuse,4,"scanf(""%d %d %d %d"",&a,&b,&c,&d);
"
5881,c8c9b0d38f7e4dc9ada691a99696f8a8,1845,189,,Declaration,Undefined,4,"float b=0,c=0;
"
5882,c8c9b0d38f7e4dc9ada691a99696f8a8,1845,189,"printf(""%f"",a*0.53);
",Function,Undefined,7,"printf(""%f"",b=a*0.53);
"
5883,c8c9b0d38f7e4dc9ada691a99696f8a8,1845,189,"printf(""%f"",50*0.53+(a-50)*0.58);
",Function,Undefined,11,"printf(""%f"",c=50*0.53+(a-50)*0.58);
"
5884,521be7f5b48b62b7084200f2f9cd9aef,1845,195,"if((n-m)<10)
",Control,Undefined,6,"if((n-m)<(m*0.1))
"
5885,521be7f5b48b62b7084200f2f9cd9aef,1845,195,"else if((n-m)>=10&&(n-m)<50)
",Control,Undefined,10,"else if((n-m)>=(m*0.1)&&(n-m)<(m*0.5))
"
5886,ae6909111befd576a46d5377336292b7,1845,201,"for(i=m;i<=n;i++)
",Control,Undefined,27,"for(i=m+1;i<n;i++)
"
5887,861d4f3f170fcade7851222c7be4143c,1845,204,"int grade;
",Declaration,DataTypeMisuse,4,"double grade;
"
5888,861d4f3f170fcade7851222c7be4143c,1845,204,"scanf(""%d"",&grade);
",Function,FormatStringMisuse,8,"scanf(""%lf"",&grade);
"
5889,eb6866cfaadde54482f0d86053cd748f,1845,246,,Function,FunctionMissing,24,"printf(""%d %d %d %d"",a,b,c,d);
"
5890,9c0a9fc754a124f1fe750620e084fa68,1845,248,"printf(""no perfect number"");
",Function,FormatStringMisuse,37,"printf(""No perfect number"");
"
5891,1c1d3c9282b96cd66f53d8d27d48a302,1845,250,"else result=1;
",Control,LiteralMisuse,20,"else result=0;
"
5892,3aead23ae8b3db89139389e94d41a498,1845,252,"if(error(a,s,b)==1)
",Control,Undefined,55,"if(error(a,s,b))
"
5893,3aead23ae8b3db89139389e94d41a498,1845,252,,Control,Undefined,58,"return 0;
"
5894,da94674a9c65b6cdf6cc423784ce703f,1845,253,"while(a[i]!='\0')
",Control,Undefined,6,"while((a[i]=getchar())!=EOF)
"
5895,6701c53091377e8a4b824fc6ced76c03,1845,262,"while((s[i]=getchar())!=EOF)
",Control,Undefined,4,"while(s[i]!=EOF)
"
5896,322aa5773ca6b21e68252c16c96c8982,1845,282,"while((b=n%10)!=0)
",Control,Undefined,9,"while((b=s[i]%10)!=0)
"
5897,322aa5773ca6b21e68252c16c96c8982,1845,282,"b=n%10;
",Expression,Undefined,11,"b=s[i]%10;
"
5898,322aa5773ca6b21e68252c16c96c8982,1845,282,"n/=10;
",Expression,Undefined,13,"s[i]/=10;
"
5899,2a94720a92a8e1993a0d3b838c1ec561,1845,283,"count=1;
",Expression,LiteralMisuse,18,"count=0;
"
5900,2a94720a92a8e1993a0d3b838c1ec561,1845,283,"else count=0;
",Control,LiteralMisuse,20,"else count=1;
"
5901,db19f62fb2e29f114b9dcb851da296e2,1845,284,"for(i=1;i<m;i++)
",Control,LiteralMisuse,18,"for(i=0;i<m;i++)
"
5902,db19f62fb2e29f114b9dcb851da296e2,1845,284,"for(k=1;k<n;k++)
",Control,LiteralMisuse,20,"for(k=0;k<n;k++)
"
5903,f34ad5760439d4c8fdd6192ca5381ff9,1845,285,"scanf(""%d"",&a[100][100]);
",Function,WrongIndex,10,"scanf(""%d"",&a[i][k]);
"
5904,ac26c775d8a66fa2752a123505371a11,1845,296,"char str[100];
",Declaration,WrongArraySize,6,"char str[10000];
"
5905,ac26c775d8a66fa2752a123505371a11,1845,296,"char a[100];
",Declaration,WrongArraySize,13,"char a[10000];
"
5906,b533cf6f07342eaee91f5ea2ae5a3792,1845,299,,Expression,Undefined,11,"s[i]='\0';
"
5907,b533cf6f07342eaee91f5ea2ae5a3792,1845,299,"a[4]-=3;
",Expression,Undefined,40,
5908,bc317009e3945b402e4294baf40dd2d4,1845,300,"printf(""average=%.2f\nmax=%.2f\nmin=%.2f\n"",average,max,min);
",Function,FormatStringMisuse,22,"printf(""average = %.2f\nmax = %.2f\nmin = %.2f\n"",average,max,min);
"
5909,afab00dd26aee7200cf68d112511f197,1845,329,"int result=0;
",Declaration,DataTypeMisuse,3,"double result=0;
"
5910,51e74cd0c3960c9682bbf1609afa0915,1845,341,"printf(""%s %d %s\n"",man[i].name,&man[i].b,man[i].p);
",Function,Undefined,35,"printf(""%s %d %s\n"",man[i].name,man[i].b,man[i].p);
"
5911,51bd2deb760ecd0a046d50a6792b9237,1845,342,"printf(""The count for failed (<60):%d\n"",count);
",Function,FormatStringMisuse,31,"printf(""The count for failed (<60): %d\n"",count);
"
5912,d98b2ce405c1159ee0236f2d3ea18fa7,1845,383,"if(n>0)
",Control,ConditionMissing,6,"if(n>0&&n<13)
"
5913,53b765c0bf3541cfb7c4f5a829ce7865,1845,386,"char*s=str1;
",Declaration,Undefined,8,
5914,53b765c0bf3541cfb7c4f5a829ce7865,1845,386,"printf(""%s\n"",Strcat(s,str2));
",Function,Undefined,10,"printf(""%s\n"",str1);
"
5915,11c26acf90eca5be9be92e3f7129b8d6,1845,474,"getchar();
",Function,Undefined,5,
5916,2473afbb5d7a3d3d956ebc60d1230242,1845,475,"getchar();
",Function,Undefined,5,
5917,dda7c3c5f7b97134ff0884a3defb44e4,1845,476,"if(a[i]>='0'&&a[i]<='9'||a[i]>='A'&&a[i]<='F'||a[i]>='a'&&a[i]<='f')
",Control,ConditionMissing,12,"if(a[i]>='0'&&a[i]<='9'||a[i]>='A'&&a[i]<='F'||a[i]>='a'&&a[i]<='f'||a[i]=='-')
"
5918,dda7c3c5f7b97134ff0884a3defb44e4,1845,476,number=(-1)*number;s[0]=='\0';,Expression,Undefined,37,"number=-number;
"
5919,ba6653ac650bf90d73a204b54e5f97dc,1845,640,"while((s=getchar())!='\n')
",Control,Undefined,5,"while((s=getchar())!=EOF)
"
5920,ae5179f95f4d38d120e02ade49ac52d6,1845,667,"for(int i=1;i<k;i++)
",Control,LiteralMisuse,99,"for(int i=0;i<k;i++)
"
5921,54a473224f5dfdfe99bd3017e5311db8,1845,686,"const int maxn=10;
",Declaration,LiteralMisuse,5,"const int maxn=100;
"
5922,54a473224f5dfdfe99bd3017e5311db8,1845,686,,Function,FunctionMissing,79,"kuohao.pop();
"
5923,c0dc6e2ef702258eb816b5e99c661be7,1846,189,,Declaration,Undefined,4,"float product;
"
5924,c0dc6e2ef702258eb816b5e99c661be7,1846,189,"printf(""%f"",sum * 0.53) ;sum;
",Expression,Undefined,7,"product=0.53*sum;
"
5925,c0dc6e2ef702258eb816b5e99c661be7,1846,189,"printf(""%f"",50 * 0.53 + (sum - 50) * 0.58);sum;
",Expression,Undefined,11,"product=50 * 0.53 + (sum - 50) * 0.58;
"
5926,c0dc6e2ef702258eb816b5e99c661be7,1846,189,,Function,FunctionMissing,13,"printf(""%f"",product);
"
5927,e18c18c298ce96ddd4a79e0eae6d96fc,1846,195,"if(sum <= 0.1)
",Control,WrongOperator,7,"if(sum < 0.1)
"
5928,e18c18c298ce96ddd4a79e0eae6d96fc,1846,195,"else if (sum < 0.5 && sum>0.1){
",Control,WrongOperator,11,"else if (sum < 0.5 && sum>=0.1){
"
5929,f21ae6a3ccca88096d7518f6c084e6d8,1846,200,"if((b==digit)||(b=-digit))
",Control,WrongOperator,10,"if((b==digit)||(b==-digit))
"
5930,bfe165e55d6a0db0d00a84299e6cb70e,1846,204,"printf("" A"");
",Function,FormatStringMisuse,10,"printf(""A "");
"
5931,bfe165e55d6a0db0d00a84299e6cb70e,1846,204,"printf("" B"");
",Function,FormatStringMisuse,14,"printf(""B "");
"
5932,bfe165e55d6a0db0d00a84299e6cb70e,1846,204,"printf("" C"");
",Function,FormatStringMisuse,18,"printf(""C "");
"
5933,bfe165e55d6a0db0d00a84299e6cb70e,1846,204,"printf("" D"");
",Function,FormatStringMisuse,22,"printf(""D "");
"
5934,bfe165e55d6a0db0d00a84299e6cb70e,1846,204,"printf("" E"");
",Function,FormatStringMisuse,26,"printf(""E "");
"
5935,1db29051d40e8e685da6afa7ba9b92e4,1846,205,"printf(""impossible"");
",Function,FormatStringMisuse,16,"printf(""Impossible"");
"
5936,b8b706ded56bcd6d7fe852023c5c7ae8,1846,207,"double b;
",Declaration,InitializationMissing,4,"double b=1;
"
5937,5ccf64d1f13f142bcd527ebc2285e54c,1846,248,"printf(""No Perfect number"");
",Function,FormatStringMisuse,31,"printf(""No perfect number"");
"
5938,260d9f33723b1c4991cdce41caba9a70,1846,283,"printf(""Yes"");
",Function,FormatStringMisuse,17,"printf(""YES"");
"
5939,260d9f33723b1c4991cdce41caba9a70,1846,283,"printf(""No"");
",Function,FormatStringMisuse,19,"printf(""NO"");
"
5940,872e651211fce4e6764805238b04efcc,1846,292,,Function,FunctionMissing,19,"scanf(""%d"",&n);
"
5941,872e651211fce4e6764805238b04efcc,1846,292,"scanf(""%d"",&n);
",Function,Undefined,20,
5942,ee66d0bc256e4036cea9028a44f7a24e,1846,295,"for(i=m-1;i<a;i++)
",Control,OffByOneError,13,"for(i=m;i<a;i++)
"
5943,c0a31705a6d47ce8d7d6628c43c959e7,1846,297,"printf(""After sorted :\n"");
",Function,FormatStringMisuse,27,"printf(""After sorted:\n"");
"
5944,cfc4e5e969089d2513376c3db8d50e79,1846,298,"printf(""true"");
",Function,FormatStringMisuse,10,"printf(""Yes"");
"
5945,cfc4e5e969089d2513376c3db8d50e79,1846,298,"printf(""false"");
",Function,FormatStringMisuse,12,"printf(""No"");
"
5946,7406e0d8d6c755bb8f280dc9c49c9baa,1846,299,"printf(""%d %d %d %d %d"",xiao,da,kong,number,other);
",Function,Undefined,24,"printf(""%d %d %d %d %d"",da,xiao,kong,number,other);
"
5947,1a04f42cdf996cd3893fdc4910d685a2,1846,334,,Declaration,Undefined,5,"int p=n;
"
5948,1a04f42cdf996cd3893fdc4910d685a2,1846,334,"if(n==0)
",Control,VariableMisuse,13,"if(p==0)
"
5949,7bcbcd0db5f4c2221f3891b174cf5b87,1846,337,"printf(""%d:%d:%d"",one.hh,one.mm,one.ss);
",Function,FormatStringMisuse,30,"printf(""%02d:%02d:%02d"",one.hh,one.mm,one.ss);
"
5950,911751d0b551f50a9ec19b976b46d1d7,1846,342,"printf(""The count for failed (<60): %d"",sum);
",Function,FormatStringMisuse,30,"printf(""The count for failed (<60): %d\n"",sum);
"
5951,911751d0b551f50a9ec19b976b46d1d7,1846,342,"printf(""%d %s %c"",a[b].number,a[b].name,set_grade(a[b].grade));
",Function,FormatStringMisuse,33,"printf(""%d %s %c\n"",a[b].number,a[b].name,set_grade(a[b].grade));
"
5952,2745929bfa4b99ea17f6f2c4dc8279aa,1846,383,"if(n<0||n>12)
",Control,WrongOperator,7,"if(n<=0||n>12)
"
5953,dd69d5e17dc25a11df4c8e534977dfd9,1846,385,"s[a]=(char*)malloc(sizeof(char)*10);
",Function,Undefined,21,"s[a]=(char*)malloc(sizeof(char)*100);
"
5954,b69611664ce227107fb4040bb894bc9c,1846,391,"for(int i=0;*(s+i)!='\n';i++)
",Control,LiteralMisuse,8,"for(int i=0;*(s+i)!='\0';i++)
"
5955,b69611664ce227107fb4040bb894bc9c,1846,391,"for( a=0;*(s+i+a)!='\n';a++)
",Control,LiteralMisuse,14,"for( a=0;*(s+i+a)!='\0';a++)
"
5956,b69611664ce227107fb4040bb894bc9c,1846,391,"while((s[h]=getchar())!=EOF)
",Control,Undefined,34,"while((s[h]=getchar())!='\n')
"
5957,b69611664ce227107fb4040bb894bc9c,1846,391,,Expression,Undefined,36,"s[h]='\0';
"
5958,c38d85fbdfd4bc00fc4d0f34b84816d3,1846,616,,Expression,Undefined,37,"sum=0;
"
5959,c38d85fbdfd4bc00fc4d0f34b84816d3,1846,616,"if(sum==SUM[0]&&m==0)
",Control,Undefined,42,"if((sum==SUM[0])&&(m==0))
"
5960,c38d85fbdfd4bc00fc4d0f34b84816d3,1846,616,"else if(sum==SUM[0]&&m==1)
",Control,Undefined,47,"else if((sum==SUM[0])&&(m==1))
"
5961,7bbb1ce0e9cc459c32fb6b92039a94b0,1846,617,"if((c==0)&&(str[d-1]==0))
",Control,Undefined,19,"else if((c==0)&&(str[d-1]==0))
"
5962,7bbb1ce0e9cc459c32fb6b92039a94b0,1846,617,"if(c==1)
",Control,Undefined,21,"else if(c==1)
"
5963,29bc0c7b2086727d796e44f5b5fdb395,1846,648,"printf(""%c"",(char)(a[i]-55));
",Function,Undefined,20,"printf(""%c"",(char)(a[i]+55));
"
5964,5c7459fcc4fcd3fc08951571fd3381df,1846,667,"tmp[i][j]==1;
",Expression,WrongOperator,40,"tmp[i][j]=1;
"
5965,67da27a991429c2c9aa90d9bedb7e125,1846,686,,Function,FunctionMissing,65,"stack.top(c);
"
5966,6c420dcdff80f5f18f813a8a8b895f3d,1846,688,"std::cout<<""This queue is overflow ""<<std::endl;
",Function,FormatStringMisuse,86,"std::cout<<""This queue is overflow!""<<std::endl;
"
5967,49d89b1eb9c2bde2d98cc50344307990,1847,188,"printf(""%d %f\n"",e,f);
",Function,FormatStringMisuse,7,"printf(""%d %.1f\n"",e,f);
"
5968,d7516e856197c983ee07507e43b24db2,1847,193,"double result;
",Declaration,InitializationMissing,12,"double result=0.0;
"
5969,4c442942300e7f7b879f1aae5eb6af48,1847,198,,Control,Undefined,7,"return s;
"
5970,ba16901f795f89142ed4469d227762c4,1847,200,,Control,ConditionMissing,4,"if(number<0) number=-number;
"
5971,c72204c9a42daa98a639a52119685799,1847,216,"int n=0,month=3,i=2,t=1,m=2;
",Declaration,Undefined,3,"int n,month=2,i=1,t=1,m=1;
"
5972,c72204c9a42daa98a639a52119685799,1847,216,"else if(n>3)
",Control,Undefined,6,"else
"
5973,c72204c9a42daa98a639a52119685799,1847,216,"for(m=3;m<=n;month++)
",Control,Undefined,8,"for(m=1;m<n;month++)
"
5974,c72204c9a42daa98a639a52119685799,1847,216,"else  month=n+1;
",Control,Undefined,13,
5975,4383b1dda1f1c1c04b9bbb713f3fc472,1847,248,"if(i==0) printf(""No perfect numbe\n"");
",Function,FormatStringMisuse,14,"if(i==0) printf(""No perfect number\n"");
"
5976,182569eeb6249ff44b3b96ad40c17bdf,1847,250,"if(p==1) p=0;
",Control,Undefined,7,
5977,182569eeb6249ff44b3b96ad40c17bdf,1847,250,{break;},Function,FunctionMissing,20,"{printf(""%d=%d+%d\n"",n,p,n-p);break;}
"
5978,aa4feb4aab4e41bb148430dfc924fb02,1847,253,"while((dc[i]=getchar())!='.')
",Control,Undefined,5,"while(dc[i]!='.')
"
5979,c8a744ecd0fa390fbeb57c271847cd9b,1847,284,,Expression,Undefined,22,"re=0;
"
5980,70ff37bacdcefbd03a816117aaaf8ada,1847,293,,Control,ConditionMissing,11,"if(m>n) m%=n;
"
5981,389b3cb47e7e2c1dbaf11f6d5e517101,1847,294,"printf(""%d\n"",out[i+1]);
",Function,WrongIndex,12,"printf(""%d\n"",out[n-1]);
"
5982,70a5978c5193eb5454a740eff608d29a,1847,296,,Function,FunctionMissing,7,"getchar();
"
5983,aec40a65a8f7b1a83cfa9096ced7fcdd,1847,297,"char s[5][80];
",Declaration,WrongArraySize,4,"char s[6][80];
"
5984,86f94be8064c14d49d5261895c8aff1b,1847,299,"while((s[i]=getchar())!='\0') i++;
",Control,Undefined,6,"while((s[i]=getchar())!=EOF) i++;
"
5985,d770fcfb17d458de3b2672aa8316d8eb,1847,300,"printf(""average =%.2f\nmax =%.2f\nmin =%.2f\n"",average,max,min);
",Function,FormatStringMisuse,21,"printf(""average = %.2f\nmax = %.2f\nmin = %.2f\n"",average,max,min);
"
5986,e770b5ef7ab8e14a718c8899256e377d,1847,337,"hh=hh%24;
",Expression,Undefined,16,"hh=(k+hh)%24;
"
5987,808aa19066898fc0b061fba6cb01bf64,1847,383,"char * month[13]={""Januar"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""};
",Declaration,LiteralMisuse,3,"char * month[13]={""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""};
"
5988,558c8ca8992eaf0ee3d87d36696be213,1847,385,"free (s);
",Function,Undefined,15,
5989,f94fdd70a15fc7a418c819efc42c1d4b,1847,391,"scanf(""%s\n%c%c"",s,&ch1,&ch2);
",Function,FormatStringMisuse,7,"scanf(""%s\n%c %c"",s,&ch1,&ch2);
"
5990,5f8eaeed9a8dc66e6d44410a600760aa,1847,392,"su=su;
",Expression,OffByOneError,22,"su=su-1;
"
5991,a535be52db17d6cc0bf32903306ebfdd,1847,475,"printf(""%c\n"",zf[j]);
",Function,FormatStringMisuse,13,"printf(""%c"",zf[j]);
"
5992,83c6d5b3de28b22bb2316fab558a2038,1847,641,"for(j=0;j<i;j++)
",Control,Undefined,17,"for(j=0;j<i/2;j++)
"
5993,35cdb06a4d1715c8abdf1aa85e051c3b,1847,686,"char entry[10];
",Declaration,WrongArraySize,13,"char entry[100];
"
5994,35cdb06a4d1715c8abdf1aa85e051c3b,1847,686,"if(count==10) return er::over;
",Control,LiteralMisuse,22,"if(count==100) return er::over;
"
5995,64e8a6184b859aa7001e7293b87e8044,1848,191,,Function,FunctionMissing,3,"scanf(""%d"",&n);
"
5996,64e8a6184b859aa7001e7293b87e8044,1848,191,"sum+=(double)i/(2*i-1)*f;
",Expression,Undefined,7,"sum+=i/(2.0*i-1)*f;
"
5997,f5354ffb4f6e3fa995e5737d0a99e3bb,1848,195,"if(n>=m*1.1 && n<m*1.5){
",Control,LiteralMisuse,7,"if(n>=m*1.09 && n<m*1.5){
"
5998,8d1eb7b0c177b2de6838a3d1a1218abc,1848,196,"else if(x=0){
",Control,WrongOperator,5,"else if(x==0){
"
5999,7ee37f745c05dca3b4cad9b89e921c22,1848,203,"if(a>3&&a<=10){
",Control,Undefined,7,"else if(a>3&&a<=10){
"
6000,7ee37f745c05dca3b4cad9b89e921c22,1848,203,"int t=(int)b/5;
",Declaration,Undefined,11,"int t=(int)(b/5);
"
6001,4ff5888db9d81bf771bbe4596bc2c56c,1848,204,"else printf(""E"");
",Function,FormatStringMisuse,19,"else printf(""E "");
"
6002,e4108c258bf81f1f6c94ae8919e85fda,1848,212,"printf(""%d"",i);
",Function,FormatStringMisuse,14,"printf(""%d "",i);
"
6003,e4108c258bf81f1f6c94ae8919e85fda,1848,212,"printf(""%d"",i);
",Function,FormatStringMisuse,20,"printf(""%d "",i);
"
6004,17ccdfcf61d4df5eeb7aa5cbbb429305,1848,213,"double height,sum=0;
",Declaration,Undefined,3,"double height;
"
6005,17ccdfcf61d4df5eeb7aa5cbbb429305,1848,213,"sum+=height;
",Expression,Undefined,7,
6006,17ccdfcf61d4df5eeb7aa5cbbb429305,1848,213,"printf(""%.2lf"",sum);
",Function,Undefined,10,"printf(""%.2lf"",height);
"
6007,42f4b3ad70c3ce403e0fffd57da1f0b0,1848,214,"for (int j = (n+1)/2-i; j>=0 ; j--)
",Control,LiteralMisuse,6,"for (int j = (n+1)/2-i; j>= 1; j--)
"
6008,42f4b3ad70c3ce403e0fffd57da1f0b0,1848,214,"for (int j = 0; j<=i; j++)
",Control,LiteralMisuse,18,"for (int j = 1; j<=i; j++)
"
6009,f4139012deded53302ddc277ec65d85b,1848,216,"int numOfrabbit = 0;
",Declaration,LiteralMisuse,6,"int numOfrabbit = 1;
"
6010,f4139012deded53302ddc277ec65d85b,1848,216,"for (month = 1; numOfrabbit <= n; month++)
",Control,WrongOperator,10,"for (month = 1; numOfrabbit < n; month++)
"
6011,f4139012deded53302ddc277ec65d85b,1848,216,"numOfrabbit = autoRa + ra2 ;
",Expression,Undefined,15,"numOfrabbit = autoRa + ra2 +ra1 ;
"
6012,1ca622248352c6becb68b21ea7cba085,1848,252,"flag == 0;
",Expression,WrongOperator,34,"flag = 0;
"
6013,6bc5b495069f37ec6d2acb79e5693eed,1848,270,"if(a[j] > a[j + 1])
",Control,WrongOperator,14,"if(a[j] < a[j + 1])
"
